order_id,customer_id,product_id,quantity,unit_price,total_amount,status,order_ts
ORD-004218,485,35,1,25.35,25.35,completed,2026-04-18 12:53:35
ORD-004219,462,76,5,503.77,2518.85,completed,2026-03-13 04:58:07
ORD-004220,241,65,4,448.58,1794.32,shipped,2026-04-17 04:02:04
ORD-004221,375,84,3,544.62,1633.86,completed,2026-03-29 15:54:04
ORD-004222,231,28,4,867.91,3471.64,completed,2026-04-12 06:42:35
ORD-004223,310,33,1,656.43,656.43,completed,2026-04-16 23:41:36
ORD-004224,99,80,1,763.18,763.18,cancelled,2026-03-01 11:17:22
ORD-004225,280,82,4,175.48,701.92,completed,2026-04-29 17:13:03
ORD-004226,404,51,2,488.09,976.18,completed,2026-04-08 14:22:11
ORD-004227,434,6,3,613.86,1841.58,completed,2026-04-26 00:08:41
ORD-004228,371,30,1,774.96,774.96,completed,2026-03-22 22:43:53
ORD-004229,138,58,4,275.08,1100.32,completed,2026-04-22 23:44:01
ORD-004230,354,9,1,728.78,728.78,cancelled,2026-04-27 05:59:13
ORD-004231,111,91,3,194.57,583.71,completed,2026-04-24 03:25:41
ORD-004232,431,35,3,25.35,76.05,cancelled,2026-03-12 15:15:17
ORD-004233,248,83,1,342.57,342.57,cancelled,2026-04-27 01:22:34
ORD-004234,74,40,1,143.83,143.83,completed,2026-03-21 18:44:28
ORD-004235,374,70,4,341.93,1367.72,cancelled,2026-04-29 02:36:51
ORD-004236,131,61,2,251.26,502.52,cancelled,2026-03-14 09:48:32
ORD-004237,192,53,2,130.42,260.84,completed,2026-04-19 17:32:21
ORD-004238,95,64,3,612.48,1837.44,completed,2026-03-11 18:45:06
ORD-004239,345,2,3,813.08,2439.24,completed,2026-03-08 00:29:29
ORD-004240,274,23,4,690.42,2761.68,cancelled,2026-04-24 20:04:20
ORD-004241,196,7,1,526.92,526.92,cancelled,2026-04-18 12:52:41
ORD-004242,111,56,1,540.14,540.14,completed,2026-03-17 10:06:39
ORD-004243,205,61,1,251.26,251.26,shipped,2026-04-21 04:06:55
ORD-004244,399,89,2,816.79,1633.58,completed,2026-04-27 18:29:10
ORD-004245,201,5,5,470.71,2353.55,shipped,2026-04-09 15:23:29
ORD-004246,185,93,2,673.46,1346.92,completed,2026-04-26 03:12:07
ORD-004247,6,53,5,130.42,652.1,completed,2026-03-24 22:51:54
ORD-004248,16,60,4,202.83,811.32,completed,2026-03-23 12:36:16
ORD-004249,171,13,4,727.19,2908.76,cancelled,2026-04-15 19:01:41
ORD-004250,111,2,1,813.08,813.08,cancelled,2026-03-10 07:12:05
ORD-004251,336,60,1,202.83,202.83,shipped,2026-04-18 22:44:24
ORD-004252,105,22,2,166.08,332.16,cancelled,2026-04-25 20:01:33
ORD-004253,242,49,5,224.04,1120.2,completed,2026-04-28 05:27:23
ORD-004254,96,84,4,544.62,2178.48,completed,2026-03-30 18:48:38
ORD-004255,381,4,3,152.26,456.78,shipped,2026-04-10 13:49:48
ORD-004256,86,15,4,735.73,2942.92,cancelled,2026-04-23 03:15:58
ORD-004257,233,9,4,728.78,2915.12,completed,2026-03-08 23:46:16
ORD-004258,75,40,2,143.83,287.66,completed,2026-04-04 22:02:30
ORD-004259,95,98,3,258.34,775.02,completed,2026-04-12 19:12:12
ORD-004260,8,19,1,894.74,894.74,completed,2026-03-20 09:32:04
ORD-004261,139,44,2,555.36,1110.72,completed,2026-04-17 02:36:08
ORD-004262,157,19,1,894.74,894.74,shipped,2026-03-24 14:06:42
ORD-004263,12,61,2,251.26,502.52,completed,2026-04-06 01:32:06
ORD-004264,321,87,2,605.95,1211.9,completed,2026-04-04 00:38:31
ORD-004265,241,41,1,843.98,843.98,shipped,2026-04-16 19:14:49
ORD-004266,369,11,4,413.83,1655.32,cancelled,2026-03-23 13:04:25
ORD-004267,424,4,2,152.26,304.52,completed,2026-04-13 11:26:28
ORD-004268,196,75,5,508.34,2541.7,completed,2026-04-08 19:55:27
ORD-004269,342,17,1,45.53,45.53,completed,2026-04-24 03:03:58
ORD-004270,88,41,5,843.98,4219.9,shipped,2026-03-24 20:41:24
ORD-004271,376,70,4,341.93,1367.72,cancelled,2026-03-13 13:36:15
ORD-004272,285,69,4,370.39,1481.56,shipped,2026-04-14 06:33:41
ORD-004273,238,66,4,847.72,3390.88,shipped,2026-04-22 16:12:45
ORD-004274,138,8,1,809.51,809.51,completed,2026-03-29 04:52:00
ORD-004275,384,59,3,887.2,2661.6,completed,2026-04-29 05:23:20
ORD-004276,57,57,5,737.45,3687.25,cancelled,2026-04-25 03:26:43
ORD-004277,434,5,4,470.71,1882.84,cancelled,2026-04-12 01:26:14
ORD-004278,23,17,1,45.53,45.53,completed,2026-04-03 13:02:57
ORD-004279,478,52,5,778.04,3890.2,completed,2026-03-14 04:44:12
ORD-004280,66,51,5,488.09,2440.45,completed,2026-03-15 01:13:58
ORD-004281,138,42,2,690.11,1380.22,cancelled,2026-04-13 04:19:38
ORD-004282,259,56,3,540.14,1620.42,completed,2026-04-02 22:34:39
ORD-004283,211,16,2,200.02,400.04,completed,2026-03-25 04:47:03
ORD-004284,366,36,4,419.39,1677.56,completed,2026-04-19 18:36:37
ORD-004285,381,22,1,166.08,166.08,shipped,2026-04-20 16:44:38
ORD-004286,184,88,2,434.06,868.12,completed,2026-03-06 23:28:14
ORD-004287,2,1,2,60.27,120.54,completed,2026-03-13 16:04:12
ORD-004288,193,3,1,517.57,517.57,completed,2026-03-26 05:06:15
ORD-004289,304,38,4,344.45,1377.8,completed,2026-04-01 15:17:19
ORD-004290,267,79,1,75.77,75.77,cancelled,2026-04-30 05:12:27
ORD-004291,130,99,5,482.62,2413.1,completed,2026-04-25 19:34:59
ORD-004292,489,52,1,778.04,778.04,completed,2026-04-29 02:53:45
ORD-004293,78,50,5,365.03,1825.15,completed,2026-03-13 01:08:37
ORD-004294,380,18,4,631.84,2527.36,cancelled,2026-04-18 07:22:14
ORD-004295,373,87,5,605.95,3029.75,shipped,2026-03-01 02:59:10
ORD-004296,5,95,5,627.59,3137.95,cancelled,2026-04-28 09:51:58
ORD-004297,432,94,3,433.63,1300.89,completed,2026-04-11 04:13:06
ORD-004298,199,71,4,486.45,1945.8,completed,2026-03-31 14:36:22
ORD-004299,418,6,1,613.86,613.86,cancelled,2026-04-29 02:16:27
ORD-004300,128,66,3,847.72,2543.16,shipped,2026-03-18 16:01:20
ORD-004301,488,16,1,200.02,200.02,shipped,2026-03-15 15:06:17
ORD-004302,163,11,1,413.83,413.83,completed,2026-03-28 20:53:58
ORD-004303,190,85,5,70.14,350.7,completed,2026-03-26 00:29:19
ORD-004304,493,43,5,729.48,3647.4,completed,2026-04-21 03:07:33
ORD-004305,134,20,1,887.59,887.59,completed,2026-04-18 00:50:49
ORD-004306,391,9,3,728.78,2186.34,completed,2026-04-17 12:12:21
ORD-004307,229,36,4,419.39,1677.56,completed,2026-04-04 22:54:32
ORD-004308,129,49,5,224.04,1120.2,completed,2026-03-23 02:15:20
ORD-004309,222,75,3,508.34,1525.02,shipped,2026-03-06 09:16:32
ORD-004310,282,19,1,894.74,894.74,completed,2026-04-24 21:52:05
ORD-004311,362,35,1,25.35,25.35,cancelled,2026-03-10 18:55:45
ORD-004312,335,12,5,505.12,2525.6,completed,2026-04-21 18:59:02
ORD-004313,496,66,4,847.72,3390.88,completed,2026-03-23 13:28:43
ORD-004314,272,20,4,887.59,3550.36,completed,2026-04-21 22:46:26
ORD-004315,353,65,1,448.58,448.58,completed,2026-03-30 14:27:29
ORD-004316,327,18,4,631.84,2527.36,completed,2026-04-16 10:56:50
ORD-004317,177,53,3,130.42,391.26,shipped,2026-04-20 15:54:27
ORD-004318,82,3,1,517.57,517.57,cancelled,2026-04-12 20:49:32
ORD-004319,283,13,5,727.19,3635.95,completed,2026-03-01 18:55:17
ORD-004320,481,14,5,24.48,122.4,completed,2026-04-23 08:45:24
ORD-004321,499,81,2,484.39,968.78,completed,2026-03-11 01:00:22
ORD-004322,341,45,5,220.4,1102.0,shipped,2026-04-29 13:33:21
ORD-004323,309,15,1,735.73,735.73,completed,2026-04-27 07:04:58
ORD-004324,210,29,1,487.67,487.67,completed,2026-04-14 08:28:22
ORD-004325,125,7,1,526.92,526.92,cancelled,2026-04-22 03:33:16
ORD-004326,46,19,4,894.74,3578.96,completed,2026-04-25 22:55:18
ORD-004327,219,26,2,406.44,812.88,completed,2026-03-25 01:09:59
ORD-004328,336,45,1,220.4,220.4,completed,2026-04-22 22:55:52
ORD-004329,377,69,3,370.39,1111.17,shipped,2026-04-30 05:52:38
ORD-004330,160,56,3,540.14,1620.42,shipped,2026-04-16 14:35:12
ORD-004331,336,93,1,673.46,673.46,completed,2026-03-05 12:52:43
ORD-004332,437,19,4,894.74,3578.96,completed,2026-04-04 16:02:07
ORD-004333,46,50,1,365.03,365.03,completed,2026-04-24 01:21:09
ORD-004334,369,31,1,164.73,164.73,completed,2026-04-07 05:49:27
ORD-004335,133,94,3,433.63,1300.89,completed,2026-03-30 18:34:44
ORD-004336,252,45,5,220.4,1102.0,shipped,2026-04-04 20:58:32
ORD-004337,388,69,2,370.39,740.78,completed,2026-04-20 12:25:39
ORD-004338,343,96,2,188.04,376.08,completed,2026-03-09 07:17:38
ORD-004339,201,51,4,488.09,1952.36,shipped,2026-04-30 05:27:14
ORD-004340,478,91,4,194.57,778.28,shipped,2026-03-02 11:13:03
ORD-004341,490,20,2,887.59,1775.18,cancelled,2026-04-13 21:12:42
ORD-004342,227,57,4,737.45,2949.8,cancelled,2026-03-07 04:07:44
ORD-004343,240,35,5,25.35,126.75,completed,2026-04-12 06:46:03
ORD-004344,328,85,2,70.14,140.28,completed,2026-03-24 21:48:44
ORD-004345,500,47,1,404.56,404.56,completed,2026-04-28 08:58:16
ORD-004346,248,66,3,847.72,2543.16,completed,2026-03-29 03:24:23
ORD-004347,443,19,2,894.74,1789.48,completed,2026-04-15 12:35:48
ORD-004348,372,27,3,341.2,1023.6,shipped,2026-04-27 12:48:50
ORD-004349,486,95,4,627.59,2510.36,completed,2026-03-26 18:27:10
ORD-004350,222,20,1,887.59,887.59,completed,2026-04-09 00:48:02
ORD-004351,132,78,3,186.99,560.97,cancelled,2026-04-20 11:00:19
ORD-004352,411,23,1,690.42,690.42,completed,2026-04-05 13:56:11
ORD-004353,52,83,1,342.57,342.57,cancelled,2026-03-12 19:29:44
ORD-004354,42,64,2,612.48,1224.96,cancelled,2026-03-27 03:57:34
ORD-004355,439,19,4,894.74,3578.96,shipped,2026-04-15 23:54:30
ORD-004356,347,30,3,774.96,2324.88,cancelled,2026-04-16 11:43:02
ORD-004357,413,37,5,492.28,2461.4,completed,2026-03-06 05:41:52
ORD-004358,142,93,1,673.46,673.46,cancelled,2026-03-28 05:11:00
ORD-004359,208,54,5,214.57,1072.85,completed,2026-04-29 09:14:56
ORD-004360,419,100,1,281.04,281.04,completed,2026-04-08 20:25:11
ORD-004361,418,6,2,613.86,1227.72,completed,2026-04-25 18:08:18
ORD-004362,43,40,2,143.83,287.66,completed,2026-03-19 13:50:36
ORD-004363,27,32,1,356.79,356.79,completed,2026-04-23 09:23:02
ORD-004364,422,79,5,75.77,378.85,completed,2026-04-03 23:50:51
ORD-004365,447,64,2,612.48,1224.96,cancelled,2026-04-24 00:37:51
ORD-004366,84,50,1,365.03,365.03,completed,2026-04-27 16:37:21
ORD-004367,229,90,2,861.53,1723.06,cancelled,2026-04-24 02:20:55
ORD-004368,42,76,5,503.77,2518.85,completed,2026-03-23 22:11:53
ORD-004369,108,36,1,419.39,419.39,completed,2026-03-01 23:31:10
ORD-004370,385,61,1,251.26,251.26,shipped,2026-04-15 20:06:24
ORD-004371,391,96,1,188.04,188.04,cancelled,2026-03-24 07:00:38
ORD-004372,453,54,1,214.57,214.57,shipped,2026-03-12 20:10:43
ORD-004373,385,20,3,887.59,2662.77,completed,2026-03-18 01:32:30
ORD-004374,298,93,5,673.46,3367.3,completed,2026-04-14 20:24:47
ORD-004375,169,82,4,175.48,701.92,completed,2026-03-09 04:55:34
ORD-004376,491,2,1,813.08,813.08,shipped,2026-04-26 16:29:55
ORD-004377,85,44,2,555.36,1110.72,completed,2026-04-09 04:41:58
ORD-004378,286,3,4,517.57,2070.28,cancelled,2026-03-02 17:56:21
ORD-004379,242,87,4,605.95,2423.8,completed,2026-03-28 23:52:27
ORD-004380,367,100,4,281.04,1124.16,completed,2026-03-23 21:57:09
ORD-004381,55,60,1,202.83,202.83,shipped,2026-03-01 08:52:20
ORD-004382,57,4,5,152.26,761.3,cancelled,2026-03-17 05:21:34
ORD-004383,347,61,2,251.26,502.52,cancelled,2026-04-22 16:36:59
ORD-004384,129,98,5,258.34,1291.7,shipped,2026-03-21 10:00:43
ORD-004385,249,63,1,820.86,820.86,completed,2026-03-27 16:47:33
ORD-004386,287,30,1,774.96,774.96,completed,2026-04-02 08:44:12
ORD-004387,281,1,2,60.27,120.54,completed,2026-03-10 13:33:30
ORD-004388,239,87,5,605.95,3029.75,cancelled,2026-04-07 11:11:17
ORD-004389,132,5,1,470.71,470.71,completed,2026-04-20 00:17:09
ORD-004390,494,25,2,340.14,680.28,completed,2026-04-17 09:36:33
ORD-004391,20,21,1,33.4,33.4,shipped,2026-04-05 02:41:53
ORD-004392,434,78,4,186.99,747.96,shipped,2026-03-26 11:10:09
ORD-004393,11,34,4,752.17,3008.68,shipped,2026-03-19 06:48:34
ORD-004394,318,57,3,737.45,2212.35,completed,2026-04-26 08:05:31
ORD-004395,357,32,5,356.79,1783.95,completed,2026-03-07 10:43:22
ORD-004396,430,12,3,505.12,1515.36,shipped,2026-04-27 19:47:50
ORD-004397,3,39,2,226.52,453.04,shipped,2026-04-06 21:21:12
ORD-004398,24,2,2,813.08,1626.16,cancelled,2026-04-18 10:44:53
ORD-004399,145,99,3,482.62,1447.86,completed,2026-03-04 18:18:02
ORD-004400,444,90,1,861.53,861.53,completed,2026-03-22 04:24:18
ORD-004401,438,74,2,726.17,1452.34,completed,2026-04-12 04:16:22
ORD-004402,6,65,1,448.58,448.58,completed,2026-04-16 23:08:29
ORD-004403,417,14,4,24.48,97.92,completed,2026-03-23 21:17:03
ORD-004404,52,41,2,843.98,1687.96,completed,2026-04-28 18:38:06
ORD-004405,391,10,4,123.09,492.36,cancelled,2026-03-31 10:43:15
ORD-004406,119,50,3,365.03,1095.09,cancelled,2026-04-05 15:04:39
ORD-004407,47,43,2,729.48,1458.96,completed,2026-04-11 03:58:37
ORD-004408,451,1,3,60.27,180.81,completed,2026-04-29 19:41:10
ORD-004409,252,64,4,612.48,2449.92,cancelled,2026-04-14 18:20:23
ORD-004410,164,75,4,508.34,2033.36,shipped,2026-03-07 19:32:53
ORD-004411,382,32,5,356.79,1783.95,completed,2026-04-09 12:18:53
ORD-004412,464,18,5,631.84,3159.2,shipped,2026-03-12 21:13:12
ORD-004413,69,64,3,612.48,1837.44,completed,2026-03-10 20:24:52
ORD-004414,255,76,3,503.77,1511.31,cancelled,2026-03-13 03:30:35
ORD-004415,80,13,3,727.19,2181.57,shipped,2026-04-07 14:32:55
ORD-004416,237,82,1,175.48,175.48,completed,2026-03-13 02:12:26
ORD-004417,152,30,4,774.96,3099.84,completed,2026-04-29 18:24:40
ORD-004418,217,56,3,540.14,1620.42,shipped,2026-03-12 13:47:56
ORD-004419,34,60,2,202.83,405.66,shipped,2026-04-28 10:57:43
ORD-004420,32,14,1,24.48,24.48,cancelled,2026-04-01 16:35:18
ORD-004421,413,60,1,202.83,202.83,completed,2026-04-07 10:00:33
ORD-004422,386,97,4,499.11,1996.44,completed,2026-03-27 00:39:15
ORD-004423,250,62,1,853.93,853.93,completed,2026-04-17 20:26:34
ORD-004424,398,40,2,143.83,287.66,completed,2026-03-28 23:25:10
ORD-004425,431,57,3,737.45,2212.35,completed,2026-03-09 21:20:46
ORD-004426,344,65,3,448.58,1345.74,completed,2026-03-16 07:17:16
ORD-004427,89,50,1,365.03,365.03,completed,2026-04-20 03:30:56
ORD-004428,207,34,4,752.17,3008.68,completed,2026-03-18 04:46:24
ORD-004429,427,58,2,275.08,550.16,completed,2026-03-26 05:12:22
ORD-004430,129,6,4,613.86,2455.44,completed,2026-04-04 08:23:42
ORD-004431,350,2,4,813.08,3252.32,completed,2026-03-20 10:15:54
ORD-004432,441,19,4,894.74,3578.96,completed,2026-03-01 21:32:20
ORD-004433,496,44,2,555.36,1110.72,shipped,2026-03-15 04:01:49
ORD-004434,184,61,4,251.26,1005.04,cancelled,2026-03-17 18:57:45
ORD-004435,221,17,2,45.53,91.06,cancelled,2026-03-04 04:44:22
ORD-004436,459,61,5,251.26,1256.3,completed,2026-04-27 09:12:08
ORD-004437,202,34,5,752.17,3760.85,cancelled,2026-03-03 04:56:48
ORD-004438,356,87,2,605.95,1211.9,completed,2026-04-19 21:54:19
ORD-004439,133,100,3,281.04,843.12,completed,2026-03-12 15:25:57
ORD-004440,484,45,1,220.4,220.4,cancelled,2026-03-18 04:53:30
ORD-004441,296,99,2,482.62,965.24,shipped,2026-03-31 16:43:04
ORD-004442,306,96,1,188.04,188.04,shipped,2026-03-04 12:04:51
ORD-004443,161,55,3,520.62,1561.86,completed,2026-03-12 23:40:43
ORD-004444,30,88,3,434.06,1302.18,shipped,2026-04-04 07:36:28
ORD-004445,256,65,5,448.58,2242.9,completed,2026-03-05 07:07:45
ORD-004446,436,45,3,220.4,661.2,completed,2026-04-20 08:06:49
ORD-004447,133,76,1,503.77,503.77,completed,2026-04-15 04:48:50
ORD-004448,384,24,4,583.06,2332.24,completed,2026-04-17 09:20:52
ORD-004449,362,59,2,887.2,1774.4,completed,2026-04-19 21:49:44
ORD-004450,55,23,2,690.42,1380.84,completed,2026-03-31 20:14:22
ORD-004451,219,60,3,202.83,608.49,cancelled,2026-03-20 06:09:23
ORD-004452,85,16,4,200.02,800.08,completed,2026-04-24 08:36:06
ORD-004453,453,100,3,281.04,843.12,cancelled,2026-04-20 01:32:37
ORD-004454,429,48,1,634.44,634.44,cancelled,2026-04-12 14:14:06
ORD-004455,17,52,5,778.04,3890.2,completed,2026-03-26 15:31:41
ORD-004456,490,23,1,690.42,690.42,cancelled,2026-03-08 08:31:57
ORD-004457,96,2,2,813.08,1626.16,completed,2026-03-24 17:28:36
ORD-004458,8,24,4,583.06,2332.24,completed,2026-03-25 03:59:24
ORD-004459,138,35,2,25.35,50.7,shipped,2026-03-18 09:31:37
ORD-004460,13,10,1,123.09,123.09,completed,2026-04-03 04:06:27
ORD-004461,472,58,4,275.08,1100.32,completed,2026-03-05 23:17:47
ORD-004462,229,11,4,413.83,1655.32,completed,2026-03-02 16:56:10
ORD-004463,150,44,1,555.36,555.36,cancelled,2026-03-01 22:48:08
ORD-004464,428,26,2,406.44,812.88,shipped,2026-04-19 08:57:13
ORD-004465,193,24,3,583.06,1749.18,cancelled,2026-03-03 13:49:05
ORD-004466,82,29,1,487.67,487.67,cancelled,2026-03-06 07:57:34
ORD-004467,469,36,4,419.39,1677.56,cancelled,2026-04-03 15:12:05
ORD-004468,17,1,5,60.27,301.35,shipped,2026-04-16 03:30:30
ORD-004469,81,97,3,499.11,1497.33,completed,2026-04-14 21:47:03
ORD-004470,167,79,5,75.77,378.85,completed,2026-03-09 03:58:25
ORD-004471,116,90,5,861.53,4307.65,completed,2026-04-16 01:59:00
ORD-004472,93,60,2,202.83,405.66,cancelled,2026-03-13 06:02:28
ORD-004473,61,12,2,505.12,1010.24,shipped,2026-03-04 03:09:10
ORD-004474,153,29,3,487.67,1463.01,cancelled,2026-03-20 22:15:41
ORD-004475,368,55,1,520.62,520.62,shipped,2026-04-22 08:19:41
ORD-004476,422,58,4,275.08,1100.32,completed,2026-03-20 11:56:39
ORD-004477,156,59,2,887.2,1774.4,completed,2026-03-26 00:32:02
ORD-004478,320,27,5,341.2,1706.0,cancelled,2026-03-30 14:21:36
ORD-004479,259,48,1,634.44,634.44,cancelled,2026-04-02 23:58:46
ORD-004480,215,56,3,540.14,1620.42,shipped,2026-03-09 23:53:55
ORD-004481,87,47,4,404.56,1618.24,completed,2026-03-07 23:12:36
ORD-004482,290,70,1,341.93,341.93,completed,2026-03-19 20:14:23
ORD-004483,396,77,1,352.64,352.64,completed,2026-04-20 17:13:19
ORD-004484,318,48,3,634.44,1903.32,completed,2026-03-05 15:19:40
ORD-004485,468,36,3,419.39,1258.17,completed,2026-03-27 03:09:32
ORD-004486,179,75,2,508.34,1016.68,completed,2026-04-19 18:17:18
ORD-004487,491,32,2,356.79,713.58,completed,2026-04-19 23:45:41
ORD-004488,79,32,3,356.79,1070.37,completed,2026-04-26 22:31:01
ORD-004489,59,84,3,544.62,1633.86,cancelled,2026-04-08 21:50:18
ORD-004490,169,94,2,433.63,867.26,completed,2026-04-09 13:40:18
ORD-004491,417,29,4,487.67,1950.68,cancelled,2026-03-24 05:38:22
ORD-004492,320,72,3,765.16,2295.48,completed,2026-03-17 16:25:18
ORD-004493,151,97,2,499.11,998.22,completed,2026-04-18 18:05:40
ORD-004494,68,51,2,488.09,976.18,completed,2026-03-24 08:27:45
ORD-004495,383,69,1,370.39,370.39,cancelled,2026-04-08 03:27:13
ORD-004496,426,83,2,342.57,685.14,completed,2026-04-23 19:24:03
ORD-004497,451,97,3,499.11,1497.33,cancelled,2026-04-25 18:06:47
ORD-004498,385,8,4,809.51,3238.04,cancelled,2026-03-12 11:51:49
ORD-004499,308,51,3,488.09,1464.27,cancelled,2026-03-03 01:43:40
ORD-004500,125,18,1,631.84,631.84,shipped,2026-04-23 18:48:24
ORD-004501,236,52,2,778.04,1556.08,completed,2026-04-26 06:28:59
ORD-004502,34,76,3,503.77,1511.31,completed,2026-04-13 18:10:22
ORD-004503,329,50,2,365.03,730.06,completed,2026-03-23 14:14:07
ORD-004504,176,73,2,772.5,1545.0,cancelled,2026-03-04 07:41:02
ORD-004505,203,13,5,727.19,3635.95,shipped,2026-04-22 17:25:01
ORD-004506,191,10,2,123.09,246.18,completed,2026-04-24 06:27:54
ORD-004507,438,93,4,673.46,2693.84,completed,2026-04-22 08:34:45
ORD-004508,323,61,3,251.26,753.78,shipped,2026-04-21 05:28:45
ORD-004509,360,33,4,656.43,2625.72,completed,2026-04-24 18:50:06
ORD-004510,415,80,4,763.18,3052.72,completed,2026-04-23 07:40:06
ORD-004511,82,4,1,152.26,152.26,cancelled,2026-03-25 02:24:23
ORD-004512,139,35,3,25.35,76.05,completed,2026-03-06 18:59:47
ORD-004513,33,25,2,340.14,680.28,completed,2026-03-16 20:08:41
ORD-004514,182,89,2,816.79,1633.58,completed,2026-03-06 11:55:02
ORD-004515,369,41,1,843.98,843.98,completed,2026-04-13 16:21:31
ORD-004516,154,13,5,727.19,3635.95,completed,2026-03-21 20:10:29
ORD-004517,249,86,1,686.72,686.72,cancelled,2026-03-28 07:55:17
ORD-004518,310,60,2,202.83,405.66,completed,2026-04-14 07:01:43
ORD-004519,79,48,3,634.44,1903.32,completed,2026-03-06 19:13:12
ORD-004520,322,65,5,448.58,2242.9,completed,2026-04-15 14:44:19
ORD-004521,303,90,5,861.53,4307.65,completed,2026-03-11 20:00:53
ORD-004522,248,95,1,627.59,627.59,shipped,2026-04-11 04:14:24
ORD-004523,196,6,4,613.86,2455.44,cancelled,2026-03-30 00:54:55
ORD-004524,388,26,2,406.44,812.88,completed,2026-03-05 15:27:47
ORD-004525,182,76,5,503.77,2518.85,completed,2026-03-26 08:20:40
ORD-004526,85,46,5,95.3,476.5,completed,2026-03-01 21:55:08
ORD-004527,492,60,5,202.83,1014.15,shipped,2026-03-19 13:26:51
ORD-004528,171,36,1,419.39,419.39,cancelled,2026-03-05 05:04:34
ORD-004529,425,46,5,95.3,476.5,cancelled,2026-03-28 17:00:21
ORD-004530,364,22,3,166.08,498.24,shipped,2026-03-17 08:04:50
ORD-004531,10,18,4,631.84,2527.36,cancelled,2026-03-11 17:44:29
ORD-004532,338,35,4,25.35,101.4,cancelled,2026-03-31 19:26:13
ORD-004533,474,100,2,281.04,562.08,completed,2026-04-07 12:53:25
ORD-004534,42,100,3,281.04,843.12,cancelled,2026-03-14 10:24:40
ORD-004535,89,51,2,488.09,976.18,completed,2026-03-26 18:12:37
ORD-004536,274,45,1,220.4,220.4,completed,2026-03-13 20:07:49
ORD-004537,229,46,4,95.3,381.2,completed,2026-04-20 13:04:55
ORD-004538,390,71,4,486.45,1945.8,completed,2026-04-18 02:33:21
ORD-004539,406,24,1,583.06,583.06,completed,2026-04-25 17:49:40
ORD-004540,292,32,3,356.79,1070.37,cancelled,2026-04-25 13:32:01
ORD-004541,311,23,5,690.42,3452.1,shipped,2026-04-30 23:30:38
ORD-004542,21,51,2,488.09,976.18,completed,2026-03-08 07:51:25
ORD-004543,471,53,4,130.42,521.68,completed,2026-04-30 14:27:03
ORD-004544,100,7,5,526.92,2634.6,completed,2026-04-07 08:19:59
ORD-004545,332,9,4,728.78,2915.12,completed,2026-03-08 13:37:20
ORD-004546,26,3,2,517.57,1035.14,completed,2026-03-22 21:16:27
ORD-004547,391,74,2,726.17,1452.34,completed,2026-04-15 10:30:07
ORD-004548,83,69,5,370.39,1851.95,completed,2026-04-19 19:06:15
ORD-004549,114,60,1,202.83,202.83,shipped,2026-04-25 02:27:01
ORD-004550,478,1,1,60.27,60.27,cancelled,2026-04-04 23:13:33
ORD-004551,20,19,4,894.74,3578.96,completed,2026-03-30 00:00:14
ORD-004552,473,52,3,778.04,2334.12,shipped,2026-04-05 19:57:45
ORD-004553,201,8,4,809.51,3238.04,completed,2026-04-03 19:16:27
ORD-004554,6,28,5,867.91,4339.55,completed,2026-03-16 11:06:43
ORD-004555,89,74,3,726.17,2178.51,completed,2026-04-16 07:08:30
ORD-004556,423,35,4,25.35,101.4,shipped,2026-04-25 07:48:34
ORD-004557,345,85,2,70.14,140.28,completed,2026-03-07 15:53:00
ORD-004558,59,27,2,341.2,682.4,completed,2026-03-11 09:03:33
ORD-004559,365,83,5,342.57,1712.85,completed,2026-04-14 13:41:32
ORD-004560,367,56,3,540.14,1620.42,completed,2026-04-22 16:43:00
ORD-004561,60,50,3,365.03,1095.09,completed,2026-04-13 13:31:30
ORD-004562,338,59,2,887.2,1774.4,shipped,2026-04-01 06:53:34
ORD-004563,458,67,3,346.13,1038.39,completed,2026-03-31 08:42:01
ORD-004564,310,55,2,520.62,1041.24,completed,2026-03-11 14:51:40
ORD-004565,451,24,5,583.06,2915.3,shipped,2026-04-28 13:53:55
ORD-004566,52,9,4,728.78,2915.12,cancelled,2026-04-10 11:36:52
ORD-004567,428,71,4,486.45,1945.8,shipped,2026-04-29 20:50:57
ORD-004568,89,80,5,763.18,3815.9,completed,2026-03-25 17:07:36
ORD-004569,147,90,2,861.53,1723.06,cancelled,2026-04-28 17:51:29
ORD-004570,396,29,4,487.67,1950.68,completed,2026-04-11 14:17:36
ORD-004571,138,10,4,123.09,492.36,completed,2026-04-20 16:01:33
ORD-004572,257,55,3,520.62,1561.86,shipped,2026-03-11 16:51:02
ORD-004573,390,74,3,726.17,2178.51,completed,2026-04-02 03:14:14
ORD-004574,396,22,3,166.08,498.24,cancelled,2026-03-06 13:19:01
ORD-004575,215,48,2,634.44,1268.88,cancelled,2026-04-06 19:01:08
ORD-004576,89,73,1,772.5,772.5,completed,2026-04-13 06:58:30
ORD-004577,33,67,4,346.13,1384.52,completed,2026-03-15 14:18:26
ORD-004578,257,1,5,60.27,301.35,completed,2026-04-09 15:43:49
ORD-004579,90,81,3,484.39,1453.17,completed,2026-03-31 14:14:44
ORD-004580,400,51,3,488.09,1464.27,cancelled,2026-04-15 12:18:09
ORD-004581,298,78,1,186.99,186.99,completed,2026-03-08 22:49:00
ORD-004582,345,62,5,853.93,4269.65,shipped,2026-04-26 14:27:59
